student_id,age,entrance_score,board_percentage,extracurricular_score,admission_probability
11388,20,0,98.64,1,0.371
11389,17,13,67.41,1,0.153
11390,19,70,63.11,0,0.142
11391,17,88,53.9,6,0.196
11392,18,0,69.48,5,0.232
11393,17,0,81.22,6,0.335
11394,17,163,54.47,0,0.142
11395,19,191,50.44,8,0.274
11396,20,102,69.51,0,0.21
11397,19,170,74.37,1,0.309
11398,20,0,63.6,5,0.189
11399,19,0,53.68,5,0.117
11400,17,0,86.2,9,0.426
11401,18,88,66.66,9,0.343
11402,20,197,61.48,9,0.379
11403,17,125,69.64,8,0.372
11404,17,20,70.07,5,0.25
11405,20,120,66.55,0,0.201
11406,17,0,87.47,1,0.29
11407,20,180,85.54,6,0.488
11408,20,0,51.8,5,0.103
11409,19,135,67.55,10,0.399
11410,19,124,78.53,1,0.308
11411,17,112,91.67,7,0.505
11412,18,182,65.87,1,0.255
11413,20,220,51.38,0,0.158
11414,20,38,92.33,1,0.351
11415,18,12,85.79,3,0.322
11416,20,0,78.13,6,0.313
11417,20,0,79.35,7,0.34
11418,17,541,87.68,2,0.674
11419,19,159,76.37,9,0.461
11420,19,7,80.95,4,0.302
11421,19,0,99.53,9,0.524
11422,20,0,61.14,5,0.171
11423,20,100,81.63,7,0.424
11424,19,175,89.39,10,0.585
11425,18,0,57.38,5,0.144
11426,20,142,96.04,0,0.429
11427,20,179,64.6,1,0.244
11428,19,91,88.49,3,0.395
11429,19,0,81.21,2,0.262
11430,17,0,77.48,10,0.381
11431,18,0,96.36,7,0.463
11432,17,134,71.31,4,0.317
11433,19,0,73.07,6,0.276
11434,20,0,76.57,6,0.301
11435,17,65,94.95,1,0.388
11436,20,135,99.18,8,0.593
11437,17,0,97.5,5,0.435
11438,17,155,92.45,8,0.557
11439,20,0,74.11,7,0.302
11440,17,0,64.14,7,0.229
11441,19,0,97.35,10,0.525
11442,20,0,57.41,2,0.09
11443,18,0,51.87,2,0.049
11444,17,0,76.58,7,0.32
11445,18,85,80.1,2,0.312
11446,17,0,84.02,8,0.392
11447,19,0,70.42,10,0.329
11448,20,0,91.68,4,0.375
11449,20,0,83.99,5,0.337
11450,20,132,92.29,9,0.559
11451,20,136,93,10,0.585
11452,20,92,94.4,6,0.493
11453,20,0,79.69,6,0.324
11454,19,105,54.94,8,0.251
11455,20,86,60.46,7,0.26
11456,18,186,59.39,1,0.211
11457,18,336,74.36,6,0.512
11458,20,50,58.08,2,0.128
11459,18,195,65.53,10,0.425
11460,18,59,61.23,9,0.284
11461,17,159,89.3,5,0.483
11462,18,60,83.7,0,0.285
11463,19,92,91.02,0,0.359
11464,20,150,50.7,0,0.106
11465,17,108,85.06,1,0.345
11466,19,30,50.56,10,0.205
11467,20,129,68.64,1,0.24
11468,20,0,50.44,0,0.04199
11469,20,105,88.74,5,0.442
11470,17,0,61.87,6,0.195
11471,18,35,79.53,8,0.383
11472,20,126,53.2,5,0.198
11473,20,154,50.72,3,0.163
11474,19,0,97.04,6,0.45
11475,20,0,95.94,6,0.442
11476,19,97,62.17,7,0.28
11477,17,0,97.74,2,0.383
11478,20,0,55.22,0,0.04199
11479,17,6,59.19,0,0.07
11480,18,135,72.57,9,0.418
11481,17,0,81.82,9,0.394
11482,19,47,67.76,6,0.269
11483,17,122,72.21,1,0.261
11484,19,196,55.88,7,0.301
11485,20,0,97.94,7,0.475
11486,20,64,56.51,7,0.217
11487,18,0,53.23,5,0.114
11488,20,124,57.44,5,0.228
11489,18,0,60.9,0,0.079
11490,19,0,54.85,0,0.04199
11491,19,0,64.3,9,0.267
11492,17,0,52.71,5,0.11
11493,17,0,60.2,0,0.074
11494,17,170,60.65,7,0.318
11495,20,84,50.53,3,0.114
11496,20,0,54.48,5,0.123
11497,18,81,84.04,2,0.338
11498,20,0,88.72,0,0.281
11499,17,0,61.6,0,0.084
11500,20,220,85.33,10,0.586
11501,17,294,70.36,4,0.418
11502,17,281,66.97,0,0.312
11503,20,370,84.94,4,0.575
11504,18,72,91.1,2,0.383
11505,18,151,79.52,4,0.388
11506,20,0,75.73,9,0.35
11507,18,150,73.18,0,0.269
11508,20,6,65.54,1,0.135
11509,17,93,89.66,4,0.423
11510,17,141,87.7,7,0.495
11511,18,141,88.61,7,0.502
11512,19,0,93.86,6,0.427
11513,17,74,95.97,0,0.383
11514,17,0,95.53,0,0.33
11515,19,22,86.17,4,0.35
11516,18,71,68.05,5,0.269
11517,18,165,85.15,3,0.42
11518,17,0,95.58,5,0.421
11519,17,55,57.81,6,0.202
11520,17,69,54.41,8,0.223
11521,19,177,81.64,3,0.403
11522,17,0,77.04,0,0.196
11523,17,112,63.81,10,0.357
11524,20,183,67.71,3,0.306
11525,18,81,61.39,3,0.191
11526,19,104,84.09,8,0.462
11527,18,0,88.39,3,0.333
11528,20,121,60.13,8,0.3
11529,20,0,71.48,1,0.174
11530,18,159,56.76,5,0.246
11531,19,105,52.78,5,0.181
11532,18,0,52.99,9,0.185
11533,20,0,70.14,7,0.273
11534,18,81,90.24,10,0.528
11535,20,0,66.95,5,0.213
11536,19,191,84.45,3,0.433
11537,19,0,78.04,2,0.239
11538,18,0,70.23,2,0.183
11539,20,0,58.45,8,0.206
11540,19,0,59.07,3,0.12
11541,20,62,82.29,3,0.33
11542,20,0,66.34,10,0.3
11543,17,191,84.5,0,0.379
11544,20,139,80.34,1,0.332
11545,20,0,83.55,9,0.407
11546,17,122,84.26,6,0.439
11547,20,0,72.3,8,0.307
11548,19,202,70.39,0,0.284
11549,18,178,82.21,3,0.408
11550,17,26,97.23,1,0.378
11551,18,0,79.73,7,0.342
11552,17,0,92.92,6,0.42
11553,19,87,61.19,1,0.158
11554,19,634,54.18,7,0.586
11555,19,93,81.27,1,0.307
11556,19,161,68.65,9,0.407
11557,18,147,82.11,4,0.404
11558,19,0,57.06,5,0.142
11559,20,0,69.99,4,0.217
11560,17,13,94.05,6,0.437
11561,18,101,64.19,9,0.334
11562,20,7,98.48,9,0.52
11563,20,143,78.91,7,0.433
11564,20,0,89.02,1,0.301
11565,17,0,67.55,8,0.272
11566,18,105,73.04,8,0.383
11567,17,83,71.18,6,0.318
11568,20,0,87.56,0,0.272
11569,19,0,57.73,9,0.219
11570,17,0,74.01,1,0.192
11571,17,0,52.17,10,0.197
11572,19,82,88.02,1,0.349
11573,20,144,52.31,1,0.131
11574,20,161,71.48,5,0.355
11575,20,0,66.08,7,0.243
11576,20,0,66.6,9,0.283
11577,20,0,55.83,2,0.078
11578,20,98,87.18,1,0.354
11579,20,167,61.36,4,0.267
11580,18,33,75.06,7,0.331
11581,20,161,95.51,5,0.529
11582,20,0,77.33,9,0.361
11583,17,0,76.81,10,0.376
11584,19,119,57.14,4,0.204
11585,18,0,84.09,1,0.265
11586,17,38,65.24,0,0.136
11587,17,0,71.72,4,0.23
11588,17,135,71.74,5,0.339
11589,20,139,62.13,7,0.308
11590,20,0,52.89,1,0.04199
11591,17,0,82.45,8,0.38
11592,19,0,92.22,5,0.397
11593,19,0,55.09,3,0.091
11594,19,49,67.96,8,0.308
11595,19,193,67.49,10,0.438
11596,20,0,54.06,9,0.192
11597,19,0,65.37,9,0.275
11598,19,133,71.55,6,0.354
11599,19,0,91.04,4,0.37
11600,18,30,52.25,4,0.109
11601,20,0,73.45,5,0.261
11602,18,199,68.8,4,0.343
11603,20,0,98.33,6,0.459
11604,19,242,98.22,3,0.567
11605,19,0,97.28,3,0.397
11606,20,96,67.31,0,0.19
11607,19,178,63.55,10,0.399
11608,19,93,55.95,8,0.251
11609,19,40,94.94,7,0.48
11610,19,0,64.42,3,0.159
11611,18,34,85.7,2,0.318
11612,19,505,60.36,3,0.469
11613,20,39,62.37,10,0.297
11614,19,44,81.55,6,0.367
11615,20,45,82.14,8,0.408
11616,20,185,65.69,6,0.347
11617,18,72,71.57,9,0.368
11618,17,86,73.45,3,0.282
11619,18,0,99.53,6,0.469
11620,20,0,82.38,2,0.271
11621,20,0,65.96,4,0.188
11622,19,0,57.02,1,0.069
11623,20,0,95.11,7,0.454
11624,17,5,59.63,9,0.236
11625,19,0,99.53,1,0.38
11626,19,87,65.38,0,0.17
11627,19,0,71.3,5,0.245
11628,19,343,81.05,10,0.637
11629,18,90,78.62,7,0.395
11630,19,634,55,2,0.502
11631,19,0,60.95,3,0.134
11632,20,0,90.25,3,0.346
11633,17,0,77.98,1,0.221
11634,18,191,99.53,5,0.581
11635,18,0,89.99,10,0.471
11636,17,0,98,7,0.475
11637,18,93,79.12,9,0.437
11638,18,0,69.74,1,0.161
11639,18,5,83.88,10,0.43
11640,18,101,73.77,8,0.385
11641,19,0,91.16,7,0.425
11642,19,55,62.94,8,0.276
11643,18,114,51.78,0,0.089
11644,20,45,73.02,5,0.288
11645,18,0,64.35,3,0.158
11646,19,194,73.55,5,0.392
11647,17,100,70.18,2,0.25
11648,17,58,61.41,0,0.121
11649,18,126,93.62,1,0.419
11650,18,191,86.84,5,0.486
11651,18,157,98.47,6,0.566
11652,17,152,74.83,3,0.337
11653,18,0,66.73,10,0.303
11654,19,183,78.97,4,0.406
11655,19,88,55.91,9,0.265
11656,17,185,75,10,0.487
11657,18,606,97.9,4,0.73101
11658,19,0,88.91,9,0.445
11659,19,103,95.21,3,0.452
11660,20,191,61.29,6,0.319
11661,18,0,50.93,6,0.115
11662,19,0,87.07,2,0.305
11663,20,0,90.29,6,0.401
11664,18,0,66.66,3,0.175
11665,20,35,75.97,8,0.357
11666,18,187,70.49,7,0.401
11667,18,61,82.69,8,0.423
11668,19,135,94.19,10,0.593
11669,19,59,85,4,0.366
11670,19,0,77.04,1,0.214
11671,17,181,87.21,7,0.519
11672,17,206,85.74,9,0.561
11673,20,140,53.23,6,0.226
11674,20,0,89.1,5,0.374
11675,20,105,95.04,2,0.434
11676,19,15,54.17,0,0.04199
11677,20,550,81.37,9,0.73101
11678,18,0,50.44,0,0.04199
11679,17,26,75.25,9,0.364
11680,17,0,79.99,8,0.363
11681,18,36,62.2,0,0.112
11682,18,119,56.54,6,0.236
11683,20,87,63.67,5,0.248
11684,18,128,91.63,3,0.442
11685,19,0,75.63,10,0.367
11686,18,0,65.01,7,0.236
11687,19,18,92.41,6,0.429
11688,19,268,95.29,7,0.636
11689,17,9,81.42,8,0.379
11690,18,7,58.87,10,0.25
11691,17,0,75.48,0,0.185
11692,20,0,66.11,3,0.171
11693,19,0,53.39,1,0.042
11694,20,147,99.53,7,0.586
11695,20,54,54.49,2,0.105
11696,17,49,65.84,6,0.256
11697,19,538,63.82,5,0.553
11698,17,120,64.05,8,0.328
11699,20,72,61.04,7,0.255
11700,20,0,77.52,10,0.381
11701,19,63,88.71,7,0.45
11702,20,0,60.11,0,0.073
11703,20,120,89.59,8,0.513
11704,20,0,78.13,4,0.276
11705,17,172,99.53,9,0.64
11706,17,79,76.36,2,0.28
11707,20,86,93.33,2,0.408
11708,18,41,68,6,0.267
11709,18,0,85.3,8,0.401
11710,17,159,61.44,8,0.335
11711,19,43,53.85,0,0.056
11712,20,162,86.28,9,0.535
11713,20,107,85.14,5,0.418
11714,19,57,77.42,8,0.382
11715,19,37,91.77,1,0.346
11716,19,0,85.28,7,0.383
11717,18,0,75.12,1,0.2
11718,19,0,78.4,2,0.242
11719,20,0,88.4,6,0.387
11720,18,53,61.37,8,0.263
11721,18,0,62.3,3,0.143
11722,19,0,64.76,3,0.161
11723,19,0,82.92,6,0.348
11724,17,0,95.83,5,0.423
11725,18,13,53.25,9,0.195
11726,19,190,60.71,9,0.369
11727,19,61,59.24,6,0.217
11728,19,0,53.65,6,0.135
11729,20,0,88.15,2,0.313
11730,19,634,98.37,7,0.73101
11731,19,0,82.05,3,0.287
11732,18,185,76.31,9,0.479
11733,18,0,95.1,9,0.49
11734,20,0,94.22,3,0.375
11735,18,0,67.74,0,0.128
11736,19,0,58.27,2,0.096
11737,17,0,62.25,1,0.107
11738,17,0,89.13,8,0.429
11739,17,2,87.88,7,0.403
11740,17,0,74.49,6,0.286
11741,19,0,54.92,10,0.217
11742,19,112,89.93,7,0.492
11743,19,158,78.42,7,0.439
11744,18,47,68.39,10,0.346
11745,19,195,96.61,0,0.469
11746,17,0,59.08,10,0.247
11747,18,185,64.33,7,0.355
11748,17,0,64.49,2,0.141
11749,17,0,96.62,5,0.429
11750,17,0,94.23,5,0.411
11751,17,0,83.15,2,0.277
11752,18,157,72.09,4,0.338
11753,19,154,56.87,2,0.189
11754,19,28,92.65,9,0.491
11755,18,0,52.18,3,0.07
11756,17,0,50.45,2,0.04199
11757,17,170,72.07,0,0.274
11758,19,0,78.44,0,0.206
11759,20,0,81.72,2,0.266
11760,18,0,78.02,8,0.348
11761,17,24,73.17,9,0.347
11762,18,0,72.75,10,0.346
11763,17,0,62.54,9,0.254
11764,17,0,60.31,1,0.093
11765,18,634,62.51,6,0.679
11766,20,125,51.59,0,0.095
11767,19,123,61.11,1,0.181
11768,20,190,55.79,8,0.315
11769,18,86,93.19,5,0.462
11770,18,99,82.37,9,0.465
11771,18,135,63.24,6,0.295
11772,17,44,81.48,5,0.349
11773,18,0,91.04,9,0.461
11774,18,22,93.93,6,0.442
11775,18,196,87.26,6,0.511
11776,17,0,68.31,5,0.223
11777,19,0,60.39,4,0.148
11778,20,147,97.5,7,0.57
11779,20,0,56.75,8,0.194
11780,17,0,98.42,7,0.478
11781,17,0,95.77,3,0.386
11782,20,0,74.38,0,0.177
11783,20,114,73.5,3,0.301
11784,19,0,54.66,5,0.124
11785,18,0,95.74,10,0.513
11786,19,55,74.73,2,0.252
11787,19,0,50.81,1,0.04199
11788,20,0,66.78,3,0.176
11789,19,0,78.83,9,0.372
11790,17,0,73.5,5,0.261
11791,19,0,66.14,3,0.171
11792,20,0,72.92,3,0.22
11793,18,0,67.53,2,0.163
11794,17,0,95.86,1,0.351
11795,17,0,59.96,8,0.217
11796,20,159,70.23,3,0.308
11797,18,0,93.93,1,0.337
11798,19,0,70.45,8,0.293
11799,20,199,75.22,2,0.353
11800,17,0,75.17,6,0.291
11801,17,0,86.71,4,0.339
11802,20,0,71.83,2,0.194
11803,19,0,58.35,0,0.06
11804,17,0,91.31,9,0.463
11805,19,310,84.88,4,0.534
11806,17,93,93.34,10,0.558
11807,20,0,65.64,3,0.168
11808,20,0,64.79,2,0.143
11809,20,189,50.44,6,0.236
11810,18,75,51.52,8,0.206
11811,18,0,71.6,6,0.265
11812,20,14,87.46,0,0.281
11813,19,0,54.45,10,0.213
11814,19,0,55.63,10,0.222
11815,17,153,69.22,2,0.278
11816,19,45,87.82,0,0.304
11817,19,0,55.03,2,0.072
11818,18,0,81,9,0.388
11819,20,0,67.71,9,0.292
11820,17,175,61.58,5,0.292
11821,19,119,99.1,9,0.6
11822,20,0,92.55,3,0.363
11823,19,0,59.96,1,0.09
11824,17,0,72.02,10,0.341
11825,19,114,63.61,4,0.248
11826,19,48,74.45,8,0.355
11827,19,0,61.19,5,0.172
11828,18,167,52.64,8,0.276
11829,19,0,73.93,9,0.337
11830,18,153,82.86,7,0.468
11831,19,0,69.72,3,0.197
11832,19,0,59.23,7,0.194
11833,19,0,80.67,6,0.331
11834,20,0,90.33,6,0.401
11835,20,0,66.26,1,0.136
11836,20,0,94.57,8,0.468
11837,20,604,57.19,7,0.585
11838,20,0,69.52,2,0.178
11839,17,160,52.56,6,0.235
11840,18,0,86,1,0.279
11841,19,0,96.33,9,0.499
11842,18,48,79.14,5,0.334
11843,19,114,71.46,4,0.305
11844,17,121,78.48,9,0.451
11845,17,0,87.89,1,0.293
11846,19,0,71.48,6,0.264
11847,20,0,92.08,4,0.378
11848,18,38,66.63,6,0.255
11849,18,198,66.42,0,0.252
11850,19,0,92.64,8,0.454
11851,18,0,88.9,7,0.409
11852,17,0,51.63,7,0.138
11853,19,82,74.57,8,0.378
11854,20,34,94.03,1,0.36
11855,19,0,74.5,3,0.232
11856,20,0,50.44,2,0.04199
11857,19,0,78.54,8,0.352
11858,20,0,53.46,3,0.079
11859,17,0,60.01,3,0.127
11860,17,152,52.55,9,0.284
11861,17,0,94,6,0.428
11862,20,0,78.76,7,0.335
11863,19,0,68.96,5,0.228
11864,17,129,72.28,7,0.375
11865,20,0,74.58,8,0.323
11866,18,12,55.31,2,0.083
11867,19,73,71.05,4,0.274
11868,17,0,72.94,7,0.293
11869,17,30,80.76,3,0.298
11870,18,279,62.68,7,0.407
11871,17,0,92.65,4,0.382
11872,19,10,70.74,8,0.302
11873,17,0,61.12,1,0.098
11874,17,0,78.56,10,0.388
11875,19,0,71.97,4,0.232
11876,18,12,59.02,9,0.237
11877,19,163,92.83,6,0.529
11878,19,0,80.27,7,0.346
11879,20,56,88.94,7,0.447
11880,20,0,90.96,6,0.406
11881,17,0,70.06,2,0.182
11882,19,0,97.19,10,0.524
11883,19,0,52.96,5,0.112
11884,19,0,61.97,4,0.159
11885,20,146,60,9,0.334
11886,17,170,59.27,4,0.254
11887,18,0,88.74,8,0.426
11888,20,136,54.29,2,0.159
11889,20,0,60.9,1,0.097
11890,17,42,59.95,8,0.245
11891,18,164,88.99,8,0.538
11892,18,220,92.97,5,0.55
11893,17,0,55.7,6,0.15
11894,17,134,55.24,4,0.2
11895,19,197,50.44,2,0.169
11896,19,0,81.37,2,0.264
11897,19,10,73.56,9,0.341
11898,18,0,89.53,5,0.377
11899,20,0,92.14,8,0.451
11900,19,29,62.79,6,0.221
11901,20,0,66.91,5,0.213
11902,18,0,59.92,7,0.199
11903,17,167,64.69,8,0.364
11904,18,0,86.54,9,0.428
11905,19,0,71.09,3,0.207
11906,18,548,82.69,4,0.678
11907,20,282,77.27,5,0.478
11908,17,634,93.19,3,0.73101
11909,19,0,78.57,0,0.207
11910,18,14,60.77,8,0.232
11911,17,177,94.68,3,0.498
11912,19,39,84.8,4,0.351
11913,20,171,69.04,0,0.253
11914,19,0,59.51,6,0.178
11915,17,454,83.09,10,0.727
11916,17,0,79.5,7,0.341
11917,18,0,70.31,1,0.165
11918,19,0,65.93,0,0.115
11919,18,0,81.93,4,0.304
11920,18,0,55.46,8,0.184
11921,20,199,75.65,0,0.32
11922,17,0,99.52,10,0.541
11923,17,0,95.81,8,0.477
11924,17,196,64.18,1,0.253
11925,20,0,70.04,0,0.145
11926,18,54,94.35,7,0.485
11927,17,0,81.41,6,0.337
11928,18,0,63.03,6,0.203
11929,20,0,64.34,1,0.122
11930,19,156,50.44,2,0.143
11931,17,192,93.16,2,0.479
11932,17,558,55.46,1,0.433
11933,17,108,66.08,4,0.262
11934,20,0,67.82,1,0.147
11935,17,142,92.04,5,0.491
11936,18,0,50.9,0,0.04199
11937,18,21,56.59,6,0.17
11938,19,0,95.4,4,0.402
11939,19,521,60.94,6,0.539
11940,20,0,59.23,4,0.139
11941,18,0,77.91,3,0.257
11942,18,0,61.66,5,0.175
11943,18,0,83.31,9,0.405
11944,17,0,94.92,10,0.507
11945,19,173,95.63,3,0.502
11946,19,0,91.64,1,0.32
11947,18,87,96.47,10,0.577
11948,20,94,96.02,8,0.542
11949,17,0,60.19,7,0.201
11950,20,0,80.48,10,0.402
11951,19,71,68.78,2,0.22
11952,17,53,69.59,9,0.341
11953,19,116,65.68,4,0.264
11954,20,0,80.84,3,0.278
11955,18,634,67.61,5,0.702
11956,18,75,64.84,4,0.23
11957,20,98,69.82,9,0.373
11958,17,0,89.51,5,0.377
11959,17,83,85.05,4,0.383
11960,19,0,61.93,8,0.231
11961,20,0,93.94,10,0.5
11962,19,138,53.32,2,0.153
11963,17,0,66.25,6,0.226
11964,19,51,54.23,4,0.137
11965,18,172,78.57,1,0.341
11966,20,164,94.78,4,0.508
11967,19,0,54.07,6,0.138
11968,18,0,79.93,6,0.326
11969,19,151,88.85,1,0.401
11970,19,634,79.03,7,0.73101
11971,19,0,93.39,4,0.387
11972,18,0,75.27,5,0.274
11973,19,152,69.17,2,0.277
11974,17,212,55.94,7,0.312
11975,18,0,78.38,6,0.315
11976,18,0,59.71,0,0.07
11977,19,134,83.65,9,0.497
11978,20,0,86.97,5,0.359
11979,20,103,69.54,10,0.392
11980,18,492,76.63,7,0.651
11981,19,282,87.25,10,0.641
11982,17,15,77.37,1,0.227
11983,18,36,63.39,0,0.121
11984,19,283,90.71,7,0.613
11985,19,157,93.04,3,0.472
11986,20,97,78.17,7,0.396
11987,18,75,53.8,3,0.132
11988,20,0,74.65,7,0.306
11989,20,248,98.69,4,0.593
11990,19,0,89.92,10,0.471
11991,17,0,88.71,3,0.335
11992,18,0,78.46,9,0.37
11993,20,48,63.53,6,0.239
11994,19,30,60.29,9,0.258
11995,20,0,71.82,8,0.303
11996,20,7,51.74,0,0.04199
11997,17,62,94.69,9,0.529
11998,20,179,60.69,10,0.379
11999,18,169,77.48,10,0.494
12000,20,10,83.71,9,0.414
12001,19,0,66.4,0,0.119
12002,18,293,93.22,6,0.62
12003,17,109,52.02,8,0.233
12004,17,26,87.6,8,0.435
12005,19,28,72.71,1,0.201
12006,19,58,60.75,8,0.262
12007,19,69,65.98,1,0.18
12008,17,127,57,8,0.281
12009,19,77,50.66,10,0.238
12010,17,0,82.85,7,0.365
12011,17,368,51.05,4,0.328
12012,18,33,98.72,6,0.484
12013,19,124,62.18,2,0.208
12014,19,0,98.1,6,0.458
12015,20,0,96.14,1,0.353
12016,20,128,70.39,8,0.379
12017,18,137,80.74,3,0.369
12018,20,88,70.57,9,0.372
12019,17,84,66.04,2,0.209
12020,20,0,98.84,5,0.445
12021,18,0,93.71,10,0.498
12022,20,0,64.22,5,0.194
12023,20,0,64.53,5,0.196
12024,19,0,84.99,9,0.417
12025,20,54,59.77,0,0.107
12026,17,185,80.36,3,0.399
12027,17,0,60.45,9,0.239
12028,19,190,68.45,0,0.261
12029,19,20,60.78,4,0.164
12030,17,194,70.87,1,0.3
12031,19,110,74.09,8,0.394
12032,17,0,82.86,5,0.329
12033,20,0,72.59,8,0.309
12034,17,0,92.22,1,0.324
12035,18,441,54.32,1,0.346
12036,20,202,68.08,10,0.448
12037,19,0,93.89,9,0.482
12038,19,0,52.69,8,0.164
12039,19,40,89.34,4,0.385
12040,20,282,50.44,3,0.244
12041,18,634,69.11,2,0.626
12042,20,0,92.51,3,0.363
12043,19,81,60.33,1,0.147
12044,20,0,57.38,4,0.126
12045,19,73,64.52,8,0.299
12046,17,634,68.89,0,0.572
12047,19,96,81.24,9,0.454
12048,20,195,73.19,2,0.336
12049,17,147,92.4,7,0.533
12050,20,0,94.64,0,0.324
12051,17,3,92.8,0,0.312
12052,20,0,91.06,7,0.425
12053,20,148,89.67,0,0.387
12054,17,0,68.57,0,0.134
12055,19,0,91.59,9,0.465
12056,17,131,60.56,2,0.201
12057,19,0,94.95,1,0.344
12058,20,330,92.98,8,0.679
12059,17,0,85.82,3,0.314
12060,17,0,88.91,5,0.373
12061,18,0,96.53,2,0.374
12062,18,397,91.08,6,0.674
12063,17,0,80.38,3,0.275
12064,18,107,98.29,7,0.549
12065,18,0,70.38,9,0.311
12066,17,0,92.95,10,0.493
12067,18,72,86.28,1,0.33
12068,17,194,96.13,2,0.501
12069,20,100,62.27,10,0.338
12070,20,0,68.05,4,0.203
12071,18,0,69.34,7,0.267
12072,20,0,85.24,6,0.364
12073,18,99,77.35,1,0.283
12074,20,438,59.25,6,0.471
12075,17,0,68.75,0,0.136
12076,18,0,91.94,0,0.304
12077,19,141,80.62,10,0.498
12078,17,140,83.35,0,0.336
12079,20,42,56.27,10,0.255
12080,18,0,74.28,7,0.303
12081,18,82,94.38,0,0.377
12082,18,123,94.84,1,0.426
12083,20,49,96.79,5,0.463
12084,17,0,93.83,7,0.445
12085,20,0,64.58,8,0.251
12086,20,0,70.07,7,0.272
12087,20,35,84.75,5,0.366
12088,20,0,61.08,9,0.243
12089,20,0,88.28,0,0.278
12090,19,0,83.08,5,0.331
12091,18,29,78.47,6,0.335
12092,18,73,98.69,9,0.566
12093,20,0,85.47,10,0.439
12094,18,156,53.48,4,0.202
12095,19,322,51.64,9,0.392
12096,17,61,92.05,10,0.527
12097,18,134,66.27,0,0.208
12098,18,158,61.45,0,0.189
12099,18,24,77.8,2,0.254
12100,19,0,83.4,5,0.333
12101,19,0,77.9,8,0.347
12102,18,188,85.93,9,0.55
12103,17,20,73.9,9,0.35
12104,19,144,94.08,5,0.507
12105,17,37,84.02,7,0.399
12106,20,0,74.99,8,0.326
12107,20,60,89.58,5,0.418
12108,17,0,50.71,5,0.095
12109,18,0,98.46,8,0.497
12110,17,76,65.51,4,0.236
12111,18,39,54.98,2,0.098
12112,17,145,66.97,6,0.329
12113,20,0,86.15,10,0.444
12114,17,72,56.6,9,0.259
12115,19,153,66.56,8,0.368
12116,19,98,63.66,9,0.328
12117,17,165,50.68,3,0.17
12118,20,0,57.56,7,0.182
12119,17,161,74.88,2,0.325
12120,20,0,54.64,5,0.124
12121,19,0,94.61,4,0.396
12122,19,0,55.68,5,0.132
12123,20,48,55.63,1,0.091
12124,18,89,65.94,4,0.248
12125,18,123,80.79,5,0.397
12126,17,199,86.53,10,0.58
12127,20,97,59.51,4,0.207
12128,18,0,59.47,8,0.214
12129,20,0,62.32,10,0.271
12130,18,214,94.53,2,0.503
12131,20,40,73.8,0,0.199
12132,20,22,89.99,9,0.468
12133,18,0,93.09,8,0.458
12134,18,127,82.85,0,0.324
12135,20,96,72.85,6,0.339
12136,17,147,96.62,1,0.455
12137,17,13,57.49,1,0.081
12138,18,0,59.33,7,0.194
12139,19,167,74.72,9,0.455
12140,17,191,62.54,5,0.31
12141,18,60,90.31,1,0.351
12142,20,194,65.65,3,0.298
12143,17,0,94.1,10,0.501
12144,17,0,88.2,5,0.368
12145,18,0,86.3,10,0.445
12146,17,30,77.96,5,0.314
12147,17,106,97.1,4,0.486
12148,17,0,94.34,7,0.449
12149,17,0,61.96,2,0.123
12150,20,279,50.59,2,0.228
12151,17,0,93.31,2,0.35
12152,19,0,51.29,7,0.136
12153,19,129,81.94,6,0.427
12154,19,279,91.32,6,0.596
12155,19,40,50.64,8,0.176
12156,18,0,61.86,0,0.086
12157,20,85,90.3,7,0.476
12158,17,128,86.04,5,0.438
12159,17,11,64,1,0.127
12160,20,0,65.52,0,0.112
12161,17,47,97.24,10,0.556
12162,17,0,57.11,5,0.142
12163,17,141,74.04,1,0.287
12164,17,26,70.19,3,0.218
12165,17,73,75.27,2,0.268
12166,19,111,71.13,5,0.318
12167,19,227,60.26,7,0.354
12168,17,104,89.87,4,0.432
12169,20,51,79.55,10,0.43
12170,17,118,77.61,4,0.352
12171,19,0,97.09,6,0.45
12172,20,91,83.36,4,0.376
12173,19,78,72.89,2,0.255
12174,18,0,91.25,8,0.444
12175,17,66,95.59,5,0.466
12176,17,163,59.38,4,0.25
12177,20,0,69.73,5,0.234
12178,18,0,86.83,4,0.34
12179,17,128,84.45,9,0.499
12180,19,6,58.68,8,0.212
12181,19,141,73.23,2,0.299
12182,17,87,72.15,7,0.346
12183,17,189,64.42,10,0.413
12184,17,324,63.2,1,0.332
12185,17,250,83.19,8,0.554
12186,19,24,91.44,8,0.462
12187,17,93,94.1,8,0.528
12188,19,0,51.3,7,0.136
12189,17,0,65.14,6,0.218
12190,20,0,86.77,5,0.357
12191,19,148,78.51,8,0.451
12192,18,0,94.13,6,0.429
12193,18,192,96.66,8,0.613
12194,17,79,56.45,6,0.208
12195,17,114,55.03,9,0.276
12196,19,190,79.69,5,0.434
12197,17,186,72.92,1,0.309
12198,19,137,63.93,1,0.211
12199,18,0,62.83,6,0.202
12200,17,166,81.42,4,0.412
12201,19,0,62.47,10,0.272
12202,19,103,54.68,1,0.121
12203,19,98,94.91,2,0.428
12204,17,87,83.94,9,0.468
12205,19,0,93.06,1,0.33
12206,20,0,58.63,10,0.244
12207,18,0,56.27,7,0.172
12208,20,0,86.79,9,0.43
12209,19,0,72.22,2,0.197
