student_id,age,entrance_score,board_percentage,extracurricular_score,admission_probability,Topsis Score,Rank
14960.0,20,0,81.15,5,0.317,0.2086189495570115,16269
14961.0,19,75,83.46,5,0.384,0.26148709793237523,11348
14962.0,19,0,58.88,4,0.137,0.13268409156131028,21754
14963.0,18,129,61.04,7,0.294,0.3034314582510836,7211
14964.0,20,97,98.3,8,0.561,0.36767953032393863,3419
14965.0,17,221,55.89,8,0.336,0.41176459538585525,2146
14966.0,19,0,90.49,9,0.457,0.3074822110346618,6848
14967.0,17,0,85.25,1,0.274,0.1437993911141957,21180
14968.0,20,38,60.59,7,0.229,0.23148896124905297,14228
14969.0,18,0,93.76,4,0.39,0.22181539302351916,15138
14970.0,18,27,53.51,7,0.17,0.21470505615894994,15758
14971.0,17,181,77.7,3,0.377,0.32416365737456976,5551
14972.0,20,75,57.88,0,0.107,0.1122178619370416,22639
14973.0,18,0,77.76,2,0.237,0.13274238104912192,21748
14974.0,18,0,78.65,9,0.371,0.2860728423031072,8809
14975.0,20,230,50.44,3,0.209,0.3369077642458258,4760
14976.0,17,48,89.74,7,0.447,0.2949854364871932,7992
14977.0,18,0,59.15,10,0.248,0.27806030619546235,9664
14978.0,17,0,55.38,4,0.111,0.1261743380014639,22053
14979.0,17,142,88.67,2,0.412,0.2910510272125632,8333
14980.0,17,0,58.3,4,0.132,0.1303257687188196,21867
14981.0,17,3,98.71,10,0.537,0.3398635348382137,4545
14982.0,20,0,95.21,6,0.437,0.2633542659342053,11164
14983.0,18,152,54.4,6,0.243,0.29620338170061944,7895
14984.0,20,0,77.52,1,0.218,0.11764703460552775,22451
14985.0,18,0,80.04,8,0.363,0.26862001035384125,10647
14986.0,20,131,54.16,0,0.118,0.18138618994266528,18534
14987.0,17,0,96.26,1,0.354,0.18360198440403439,18350
14988.0,17,0,65.62,1,0.131,0.06762153338243547,24073
14989.0,17,0,53.53,8,0.17,0.22790052612248268,14570
14990.0,20,125,97.96,2,0.468,0.29934458499865696,7621
14991.0,19,2,60.38,8,0.221,0.23728873176596607,13686
14992.0,19,32,68.3,4,0.227,0.16777632860518227,19650
14993.0,20,626,75.4,3,0.66,0.7922605291521251,375
14994.0,18,634,63.31,5,0.631,0.8253868046493238,270
14995.0,19,131,92.95,8,0.545,0.3856770511747882,2834
14996.0,19,12,76.29,10,0.38,0.30714048708013775,6883
14997.0,19,106,79.27,2,0.32,0.22589332679786042,14786
14998.0,19,0,84.58,4,0.323,0.1957089229895273,17369
14999.0,18,111,97.37,10,0.6,0.4068391541670389,2257
15000.0,17,89,87.68,10,0.515,0.37323923200490755,3234
15001.0,17,158,59.42,8,0.32,0.34912534451270677,4169
15002.0,19,0,87.81,4,0.347,0.20516754192896844,16583
15003.0,19,87,78.03,1,0.28,0.18760859187899356,17994
15004.0,19,129,94.85,9,0.575,0.40278138298879373,2346
15005.0,19,0,97.53,3,0.399,0.21644076183540636,15607
15006.0,17,62,97.07,10,0.565,0.37068344576432444,3318
15007.0,18,0,81.83,10,0.412,0.3101495419007157,6622
15008.0,18,0,86.31,6,0.372,0.2409336697677153,13372
15009.0,20,142,70.1,8,0.386,0.3525673413240578,4018
15010.0,19,482,91.54,1,0.644,0.6701301635088014,778
15011.0,19,0,51.23,1,0.04199,0.03788321431996343,24671
15012.0,19,152,74.33,6,0.387,0.3337070125257312,4953
15013.0,18,0,93.64,0,0.316,0.1644023308589141,19874
15014.0,20,0,97.33,5,0.434,0.2506025314418909,12483
15015.0,19,0,92.72,9,0.473,0.3115531503638301,6517
15016.0,20,121,50.79,9,0.25,0.3220796767735324,5741
15017.0,19,162,83.82,2,0.39,0.30224968541385705,7342
15018.0,19,62,79.97,0,0.259,0.15776815560691765,20297
15019.0,17,22,50.44,3,0.072,0.099711125248002,23125
15020.0,19,190,64.61,10,0.415,0.42474387231714406,1906
15021.0,17,0,53.01,3,0.076,0.09424219508968364,23346
15022.0,19,0,76.74,8,0.339,0.2628379775254191,11225
15023.0,19,168,83.24,3,0.408,0.3219167160771558,5751
15024.0,19,0,85.51,8,0.403,0.2795583968145845,9492
15025.0,18,76,55.18,0,0.088,0.10601928315474361,22883
15026.0,17,140,75.43,8,0.424,0.3596809816776383,3733
15027.0,19,144,69.62,7,0.366,0.3345436531347809,4908
15028.0,19,0,75.8,3,0.241,0.14823148656402307,20953
15029.0,18,0,92.0,8,0.45,0.2921447052765747,8234
15030.0,19,47,97.3,0,0.375,0.20545150718484453,16559
15031.0,20,0,52.66,9,0.182,0.25073835326329474,12472
15032.0,19,89,63.6,10,0.34,0.3341014393010156,4933
15033.0,17,0,96.13,5,0.425,0.2461837523705068,12938
15034.0,20,0,81.54,8,0.374,0.27234589601311276,10239
15035.0,18,0,85.66,7,0.386,0.2598290101498247,11530
15036.0,19,16,70.87,4,0.234,0.16499646752780356,19824
15037.0,20,22,56.11,1,0.077,0.05849160635627657,24298
15038.0,18,168,69.18,7,0.379,0.35865630128531867,3775
15039.0,19,0,52.64,4,0.091,0.12450717268186513,22152
15040.0,17,0,56.75,1,0.067,0.0381420883737126,24660
15041.0,20,181,77.97,8,0.47,0.40689442978501045,2255
15042.0,17,57,74.43,5,0.306,0.22336472037697172,15001
15043.0,19,0,68.01,9,0.294,0.26936831631417946,10568
15044.0,18,159,80.58,6,0.438,0.354316657618582,3947
15045.0,17,102,80.47,6,0.398,0.2966406447653995,7862
15046.0,18,0,85.11,9,0.418,0.29742931713554543,7786
15047.0,20,0,68.65,1,0.153,0.0844167262107632,23622
15048.0,17,35,85.2,0,0.279,0.15269151928151556,20638
15049.0,18,0,90.2,2,0.328,0.17635140693288814,19021
15050.0,17,53,97.36,0,0.379,0.2091580759310093,16218
15051.0,17,312,55.35,0,0.248,0.4145102390694136,2089
15052.0,17,0,86.51,6,0.374,0.24135881129104486,13338
15053.0,19,0,55.99,3,0.098,0.09964052614178223,23128
15054.0,20,190,70.37,8,0.421,0.40281747240308313,2344
15055.0,19,170,72.84,0,0.28,0.26471971680211626,11029
15056.0,20,163,53.22,2,0.169,0.24095765111680625,13370
15057.0,19,220,71.7,1,0.323,0.3359357527250317,4827
15058.0,18,141,63.53,4,0.265,0.2613114597422878,11369
15059.0,20,472,65.96,4,0.506,0.6796898066285035,756
15060.0,17,193,77.64,4,0.403,0.35387474209525993,3963
15061.0,19,163,83.83,5,0.446,0.34923892653143374,4162
15062.0,17,12,93.91,7,0.454,0.28355877552222947,9066
15063.0,20,63,86.49,1,0.325,0.19250387818348796,17614
15064.0,17,0,88.83,5,0.372,0.22686905312348385,14683
15065.0,17,0,87.96,9,0.439,0.30248860397255634,7309
15066.0,18,0,54.66,1,0.052,0.035653040729869086,24701
15067.0,19,11,68.14,10,0.32,0.29445920777747575,8032
15068.0,17,0,78.07,10,0.385,0.30406603590802284,7158
15069.0,18,169,70.16,7,0.387,0.36164367634855993,3650
15070.0,18,0,91.29,8,0.445,0.29074788938781426,8362
15071.0,19,0,76.15,10,0.371,0.30151190027140085,7407
15072.0,20,15,52.97,2,0.068,0.0746032446047673,23871
15073.0,19,181,58.43,5,0.273,0.3181942243531909,6030
15074.0,19,0,89.79,0,0.288,0.15104231467200113,20784
15075.0,18,49,93.41,0,0.348,0.1929459392861107,17590
15076.0,20,11,99.53,6,0.478,0.27971465110230764,9481
15077.0,17,64,88.47,0,0.322,0.18784038356538157,17979
15078.0,17,0,88.68,10,0.462,0.32134209942645114,5797
15079.0,17,0,67.15,4,0.197,0.1481827597273386,20956
15080.0,18,0,84.48,0,0.25,0.13038856452584055,21862
15081.0,18,274,72.79,10,0.531,0.5288510028089813,1146
15082.0,20,0,89.07,7,0.41,0.26794146426687654,10717
15083.0,19,72,51.39,8,0.203,0.26297240208784733,11211
15084.0,18,0,80.79,8,0.368,0.26994809590389446,10499
15085.0,17,192,64.74,8,0.381,0.3940426052724761,2585
15086.0,19,256,80.47,1,0.411,0.39884085006020836,2458
15087.0,18,0,94.46,8,0.468,0.2971495523965621,7810
15088.0,20,77,81.51,6,0.389,0.2788312603963726,9575
15089.0,18,76,76.19,4,0.314,0.22245505324586462,15079
15090.0,19,177,65.76,0,0.233,0.25950272996759133,11562
15091.0,20,116,96.46,8,0.56,0.37963132107891984,3030
15092.0,18,10,55.19,2,0.08,0.06975369178343287,24003
15093.0,18,0,59.52,2,0.105,0.0750619160812838,23855
15094.0,19,123,95.52,0,0.413,0.26793123152734055,10718
15095.0,18,139,87.29,3,0.418,0.2985349584463199,7698
15096.0,17,43,50.44,3,0.085,0.11339922928719508,22595
15097.0,18,93,71.15,0,0.216,0.16338656459005252,19930
15098.0,17,0,89.05,6,0.392,0.24732020809963032,12823
15099.0,19,0,98.29,6,0.459,0.2701517273358324,10477
15100.0,17,239,89.77,0,0.449,0.38507739563037635,2854
15101.0,18,97,69.51,1,0.225,0.17359135818220292,19225
15102.0,20,142,91.4,9,0.559,0.4085152477201913,2219
15103.0,19,0,92.19,4,0.379,0.2178736489120633,15475
15104.0,19,0,61.41,0,0.082,0.03993183063633703,24624
15105.0,19,634,96.48,3,0.73101,0.8049020731662836,329
15106.0,18,185,68.13,7,0.383,0.37549932331526903,3156
15107.0,19,124,62.52,5,0.265,0.26021482275079716,11484
15108.0,17,0,96.87,6,0.449,0.26627471660624563,10878
15109.0,19,77,84.87,8,0.45,0.32454943633248545,5506
15110.0,19,178,92.42,2,0.464,0.3421943904531691,4440
15111.0,20,101,72.27,9,0.393,0.338788059548073,4627
15112.0,20,36,79.26,4,0.309,0.2008968623348373,16971
15113.0,17,0,98.67,9,0.516,0.32215832842311853,5735
15114.0,18,146,83.84,6,0.452,0.3474009008980689,4241
15115.0,19,0,93.77,9,0.481,0.31357207050786295,6384
15116.0,18,0,96.01,7,0.461,0.282508656129487,9170
15117.0,19,0,79.75,0,0.216,0.11313579737467679,22610
15118.0,20,143,99.22,1,0.471,0.3093229357029239,6693
15119.0,18,107,90.37,1,0.383,0.24593805816526032,12958
15120.0,20,46,65.06,0,0.14,0.09370672354587671,23369
15121.0,20,0,77.42,10,0.38,0.30384351703481727,7183
15122.0,20,91,75.07,3,0.297,0.2155253285618074,15690
15123.0,17,0,68.75,7,0.263,0.22586415530286647,14791
15124.0,18,32,76.43,0,0.213,0.1173308259374394,22463
15125.0,17,0,89.91,6,0.398,0.24932551269188455,12631
15126.0,17,0,79.97,8,0.362,0.26821560421650714,10683
15127.0,17,179,95.5,1,0.469,0.3383129515244516,4663
15128.0,18,0,79.9,0,0.217,0.11257823741125991,22631
15129.0,17,625,69.87,2,0.601,0.7605061606694609,479
15130.0,18,192,87.67,8,0.548,0.43562402935463534,1734
15131.0,20,0,60.61,1,0.095,0.05767476329653841,24312
15132.0,20,118,77.39,6,0.387,0.30608816283526463,6984
15133.0,20,112,91.19,6,0.483,0.33177496684239705,5082
15134.0,17,42,94.61,7,0.479,0.30224702483616805,7343
15135.0,19,113,59.05,1,0.16,0.1711751278515471,19392
15136.0,19,0,94.11,0,0.32,0.16696369303736705,19701
15137.0,17,108,81.21,2,0.335,0.23270002568916573,14111
15138.0,20,89,60.04,1,0.151,0.14318972811986,21221
15139.0,18,466,50.64,10,0.499,0.72267299907333,620
15140.0,20,0,68.42,9,0.297,0.2704885430479876,10450
15141.0,17,0,71.38,4,0.227,0.1583979924158647,20255
15142.0,19,0,62.65,9,0.255,0.2618095042001201,11315
15143.0,17,77,50.44,5,0.144,0.19308840667301058,17577
15144.0,20,0,72.96,5,0.257,0.18858948579076742,17910
15145.0,19,0,96.5,5,0.428,0.24782775553403652,12778
15146.0,17,0,97.13,0,0.342,0.17683787985976876,18974
15147.0,17,179,74.48,10,0.479,0.42901899187497206,1833
15148.0,18,183,95.13,0,0.45,0.3317097530011157,5090
15149.0,17,0,54.57,9,0.196,0.25159186578382703,12376
15150.0,17,38,92.43,1,0.351,0.1912781714791949,17709
15151.0,20,6,77.91,1,0.224,0.12127439522720462,22332
15152.0,20,0,53.47,4,0.097,0.12691120476002427,22017
15153.0,19,0,53.21,3,0.077,0.09625108059758457,23259
15154.0,20,37,51.3,9,0.197,0.26502118404747166,10995
15155.0,19,81,66.28,9,0.336,0.31275798331877686,6433
15156.0,17,0,77.11,0,0.196,0.10069323162109367,23073
15157.0,19,0,88.92,4,0.355,0.20835460850906257,16308
15158.0,17,518,79.96,7,0.693,0.8079945939618076,319
15159.0,20,44,74.88,8,0.355,0.2826640307369388,9154
15160.0,18,80,62.02,8,0.286,0.2836504802346319,9055
15161.0,17,85,80.33,1,0.295,0.19158197961612866,17687
15162.0,18,142,98.75,8,0.594,0.40640781798835024,2263
15163.0,19,0,96.94,7,0.467,0.2847131998052651,8967
15164.0,20,95,69.67,3,0.261,0.2056168633498357,16547
15165.0,19,0,74.37,1,0.195,0.10373203486957393,22970
15166.0,17,39,70.86,6,0.286,0.22577649739640557,14804
15167.0,20,595,78.31,2,0.642,0.7592410236466408,488
15168.0,20,0,70.54,5,0.239,0.18302666144116655,18394
15169.0,18,0,61.12,6,0.189,0.18887139197359612,17885
15170.0,19,459,60.15,7,0.509,0.7023902989169359,692
15171.0,20,0,91.46,7,0.428,0.27331012681753186,10134
15172.0,18,159,75.04,8,0.434,0.37796128060839684,3084
15173.0,17,40,56.4,8,0.218,0.2488613300232472,12674
15174.0,17,0,77.4,10,0.38,0.3029958739379781,7257
15175.0,19,189,84.18,9,0.538,0.44107089022057133,1662
15176.0,20,83,58.74,10,0.3,0.32316450270638675,5645
15177.0,19,0,99.41,10,0.54,0.33999912861357484,4538
15178.0,19,0,58.05,2,0.094,0.07369967610267844,23895
15179.0,18,98,75.96,8,0.399,0.32302522778803716,5657
15180.0,18,181,51.54,10,0.314,0.39577848067188603,2537
15181.0,17,0,91.01,4,0.37,0.21363852864257032,15844
15182.0,18,127,55.81,8,0.272,0.31334539644598686,6400
15183.0,19,44,85.56,10,0.469,0.33972953397440725,4556
15184.0,20,0,65.05,6,0.218,0.1969081730022826,17272
15185.0,20,138,75.45,8,0.422,0.3586053591238467,3780
15186.0,20,0,88.51,0,0.279,0.1476879469424673,20987
15187.0,17,0,97.79,5,0.437,0.25055204987804486,12493
15188.0,20,0,58.45,1,0.079,0.051966137499801536,24385
15189.0,17,157,92.0,9,0.574,0.42271389990054387,1941
15190.0,19,0,60.94,1,0.097,0.05423653400020265,24352
15191.0,20,0,52.96,7,0.148,0.20492884400331962,16599
15192.0,20,0,92.2,3,0.36,0.20062343631301643,16990
15193.0,19,0,65.5,0,0.112,0.05577829977144214,24337
15194.0,18,78,91.05,6,0.459,0.30146532841724083,7413
15195.0,19,140,94.56,6,0.526,0.36535212275743245,3513
15196.0,19,0,81.1,0,0.225,0.11811717867515346,22436
15197.0,19,0,67.51,8,0.272,0.24705116754995843,12854
15198.0,18,139,57.13,1,0.163,0.20185650808134334,16901
15199.0,18,0,58.74,5,0.154,0.1590881982739686,20194
15200.0,19,48,81.39,6,0.369,0.256434175486128,11871
15201.0,17,8,74.58,7,0.31,0.23996355738044906,13459
15202.0,20,401,83.55,2,0.549,0.5935805385000766,957
15203.0,17,0,53.6,3,0.08,0.09478707819539343,23316
15204.0,20,0,63.03,5,0.185,0.1680124102948053,19634
15205.0,17,0,59.43,6,0.177,0.1861491635151131,18145
15206.0,19,4,96.21,6,0.447,0.26711593268144107,10784
15207.0,18,115,62.42,7,0.294,0.292308355217535,8220
15208.0,19,84,52.49,5,0.165,0.20306526367244265,16770
15209.0,18,172,55.14,2,0.189,0.25423864271263313,12099
15210.0,20,189,76.26,1,0.336,0.30651061583628386,6946
15211.0,17,10,51.12,9,0.178,0.2518060584917665,12350
15212.0,20,0,63.61,5,0.189,0.16902276278378908,19566
15213.0,19,634,79.15,6,0.73101,0.8715755577994929,142
15214.0,20,279,54.63,6,0.33,0.4501871388256192,1568
15215.0,17,120,74.76,8,0.405,0.3395844093332942,4569
15216.0,17,485,89.41,4,0.685,0.7273651592594975,607
15217.0,18,35,88.53,0,0.303,0.16523298072661832,19811
15218.0,18,171,60.01,8,0.333,0.3637624666714981,3572
15219.0,20,0,59.37,2,0.104,0.07953589626383417,23749
15220.0,20,0,92.8,1,0.328,0.17304982864322588,19263
15221.0,18,2,86.46,5,0.356,0.2216745462612084,15147
15222.0,20,0,69.2,8,0.284,0.2503049692308803,12521
15223.0,17,322,90.67,1,0.53,0.49713320571522207,1261
15224.0,19,0,53.15,9,0.186,0.2507150011197657,12476
15225.0,17,0,59.48,0,0.068,0.026472631428605967,24850
15226.0,19,192,80.91,8,0.498,0.42348886341560193,1927
15227.0,18,28,79.79,1,0.253,0.1386783858713259,21454
15228.0,18,0,81.83,8,0.376,0.27202630098731523,10270
15229.0,18,82,85.39,9,0.475,0.3470585882658578,4252
15230.0,18,0,68.51,5,0.225,0.17715772877362357,18935
15231.0,20,172,62.77,8,0.353,0.3700893497593444,3333
15232.0,20,195,81.17,9,0.521,0.4426496038872159,1640
15233.0,18,0,98.3,7,0.477,0.28743937359323185,8681
15234.0,18,0,71.59,9,0.32,0.274508076081127,10011
15235.0,19,0,53.23,8,0.168,0.22822886903204678,14533
15236.0,19,0,88.58,4,0.352,0.2072152582679102,16405
15237.0,17,82,70.76,4,0.278,0.21346693966877017,15859
15238.0,19,30,60.41,6,0.204,0.20126501644592784,16943
15239.0,20,109,54.21,10,0.285,0.3363826061968127,4793
15240.0,20,138,93.91,4,0.484,0.33070723968331656,5136
15241.0,19,79,97.29,6,0.505,0.3175824580787694,6093
15242.0,18,0,87.07,2,0.305,0.16547729336774675,19799
15243.0,18,0,66.07,10,0.298,0.28669288667002907,8747
15244.0,19,148,83.83,1,0.363,0.27360601177926736,10106
15245.0,18,0,67.56,6,0.236,0.20002431869259021,17033
15246.0,17,15,59.08,5,0.166,0.1646484692770191,19856
15247.0,19,30,90.7,2,0.352,0.19483564330121445,17436
15248.0,17,44,87.27,4,0.372,0.2276216709057067,14601
15249.0,20,0,93.46,5,0.406,0.2404727219615706,13406
15250.0,18,0,93.92,2,0.355,0.18896559914961353,17876
15251.0,18,0,88.64,6,0.389,0.24651548040395652,12904
15252.0,17,0,83.91,7,0.373,0.25583142657946256,11931
15253.0,17,202,52.42,9,0.317,0.4018248574754544,2387
15254.0,20,0,57.16,5,0.142,0.15865073185268141,20239
15255.0,19,0,63.09,8,0.24,0.24040319065297622,13414
15256.0,20,190,53.82,6,0.264,0.33950100182178833,4579
15257.0,20,0,60.36,6,0.184,0.18929544108885227,17853
15258.0,17,0,58.16,6,0.168,0.18439305769067085,18288
15259.0,18,122,99.51,3,0.496,0.313349102360347,6399
15260.0,20,178,89.99,2,0.446,0.3367918096708595,4764
15261.0,18,160,52.86,0,0.128,0.21676099210752828,15581
15262.0,19,101,52.83,5,0.179,0.21970368136087146,15314
15263.0,19,111,86.47,4,0.412,0.28382440244639556,9044
15264.0,19,7,62.08,6,0.201,0.1935171095312829,17543
15265.0,20,0,95.26,7,0.455,0.2815269853541427,9277
15266.0,20,158,98.02,1,0.473,0.3223506721374164,5714
15267.0,19,0,85.56,10,0.439,0.31649537236116715,6175
15268.0,19,175,65.65,10,0.413,0.41154320489739804,2153
15269.0,18,0,91.92,8,0.449,0.291892296366422,8256
15270.0,17,0,65.35,5,0.202,0.17038676595455302,19464
15271.0,19,180,76.43,10,0.494,0.433706915357946,1762
15272.0,17,0,53.06,0,0.04199,0.006603333773985188,24985
15273.0,19,0,75.06,4,0.254,0.1691358866366652,19556
15274.0,18,0,63.97,10,0.283,0.2839698542670143,9033
15275.0,20,0,88.68,4,0.353,0.20839603324764,16300
15276.0,20,0,80.81,8,0.368,0.2708163690939544,10412
15277.0,19,0,74.04,6,0.283,0.2135558064453465,15855
15278.0,19,0,82.57,6,0.345,0.232609656954372,14127
15279.0,18,196,65.48,9,0.407,0.4162993599507381,2059
15280.0,18,0,55.24,5,0.128,0.15424331816929587,20535
15281.0,17,0,68.22,2,0.168,0.09966809712931136,23126
15282.0,17,0,80.09,7,0.345,0.24773456523751575,12790
15283.0,19,146,57.57,3,0.207,0.23930773053148235,13519
15284.0,20,12,75.15,7,0.317,0.24421519376838163,13109
15285.0,17,0,88.94,7,0.409,0.26658723750553687,10841
15286.0,18,0,96.48,5,0.428,0.24741837361600028,12810
15287.0,19,0,66.87,8,0.267,0.24598300118079203,12954
15288.0,19,0,77.0,3,0.25,0.15200947286887134,20697
15289.0,19,0,67.31,1,0.143,0.07654024907675547,23818
15290.0,19,35,80.17,0,0.242,0.134872485354507,21645
15291.0,17,147,53.45,8,0.269,0.3287806319653204,5243
15292.0,18,145,52.76,9,0.281,0.34538354901681767,4319
15293.0,18,287,78.71,7,0.528,0.5162315738942543,1195
15294.0,17,0,67.39,0,0.126,0.06039328804115822,24263
15295.0,18,0,71.1,5,0.244,0.18290525322758303,18407
15296.0,18,0,74.28,6,0.285,0.21363438861955308,15845
15297.0,20,0,71.99,7,0.286,0.23295078534466382,14088
15298.0,18,74,57.36,4,0.175,0.17659358074335044,18998
15299.0,20,0,96.43,10,0.518,0.33517057057300564,4865
15300.0,19,0,59.0,0,0.065,0.031862024661208285,24800
15301.0,19,279,67.64,5,0.406,0.458116923320381,1480
15302.0,20,132,72.09,8,0.394,0.346714978087643,4262
15303.0,20,0,84.98,5,0.344,0.21819626192010283,15442
15304.0,17,0,55.24,2,0.074,0.06622844195967612,24108
15305.0,18,0,62.35,1,0.107,0.05623729804013821,24334
15306.0,19,196,92.25,7,0.565,0.43382728608059257,1760
15307.0,20,465,82.8,8,0.696,0.7617895431055771,473
15308.0,17,0,51.25,5,0.099,0.14988370826109004,20870
15309.0,18,390,86.53,5,0.618,0.6310935951411947,861
15310.0,17,0,67.95,8,0.275,0.24714772793420192,12842
15311.0,17,11,89.37,10,0.474,0.32767115483976816,5301
15312.0,20,0,55.27,6,0.147,0.18250403103539314,18432
15313.0,17,0,69.06,3,0.192,0.12703788125732707,22011
15314.0,20,0,73.92,3,0.228,0.14411705094590702,21163
15315.0,20,0,95.02,10,0.508,0.3328131930361263,5014
15316.0,20,0,97.47,7,0.471,0.2863916336063724,8778
15317.0,17,13,71.4,3,0.218,0.139418883075072,21412
15318.0,17,100,76.65,7,0.387,0.3061813095288292,6979
15319.0,18,0,70.83,0,0.151,0.07560458018031944,23843
15320.0,19,0,62.55,5,0.181,0.16594412389838226,19772
15321.0,20,0,67.57,5,0.218,0.17680909339701092,18978
15322.0,18,108,91.76,9,0.539,0.3793089325807117,3042
15323.0,17,0,93.28,3,0.368,0.2024574425169594,16832
15324.0,20,152,91.14,10,0.582,0.4316228994329137,1801
15325.0,20,0,50.44,1,0.04199,0.04385935261221261,24571
15326.0,19,0,67.72,3,0.183,0.12490320729014538,22132
15327.0,19,0,83.96,8,0.391,0.27637493292819965,9829
15328.0,20,174,99.0,2,0.509,0.35394586562448227,3959
15329.0,18,0,51.65,1,0.04199,0.03375744346181726,24742
15330.0,17,0,51.78,2,0.049,0.06299140678341225,24226
15331.0,19,0,58.05,9,0.221,0.25595865518239613,11920
15332.0,18,0,97.13,3,0.396,0.2146950976271611,15760
15333.0,20,0,70.56,3,0.203,0.13418999536889692,21676
15334.0,20,92,67.3,5,0.278,0.23835523781371315,13604
15335.0,18,30,71.82,1,0.196,0.10989903098037115,22727
15336.0,18,0,55.77,0,0.04199,0.016828367653784593,24929
15337.0,18,128,92.23,2,0.429,0.2858390983538235,8835
15338.0,19,0,74.2,1,0.193,0.10279938727047111,22996
15339.0,19,30,74.42,5,0.288,0.2058544491397793,16531
15340.0,19,296,90.14,4,0.563,0.5060053805424622,1233
15341.0,19,0,59.03,7,0.192,0.21125738678385728,16045
15342.0,20,162,63.29,7,0.332,0.34216691452921266,4441
15343.0,18,163,64.84,3,0.272,0.27416573792711707,10039
15344.0,17,634,63.42,9,0.73,0.9057351125774458,79
